VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
,2020-01-31 13:17:53,2020-01-31 13:51:41,,10.84,,,232,165,,27.94,2.75,0,0,6.12,0.3,37.11,0
,2020-01-31 13:54:00,2020-01-31 14:01:00,,1.97,,,258,63,,24.29,2.75,0.5,0,0,0.3,27.84,0
,2020-01-31 13:22:00,2020-01-31 13:29:00,,1.15,,,76,76,,14.93,2.75,0.5,0,0,0.3,18.48,0
,2020-01-31 13:43:13,2020-01-31 13:51:01,,1.16,,,25,33,,13.04,2.75,0,0,0,0.3,16.09,0
,2020-01-31 13:59:52,2020-01-31 14:28:22,,3.13,,,33,37,,22.36,2.75,0,0,0,0.3,25.41,0
,2020-01-31 13:34:00,2020-01-31 14:20:00,,15.11,,,90,10,,47.68,2.75,0.5,0,6.12,0.3,57.35,0
,2020-01-31 13:26:08,2020-01-31 13:40:09,,3.03,,,226,129,,21.45,2.75,0,0,0,0.3,24.5,0
,2020-01-31 13:43:00,2020-01-31 14:12:00,,12.76,,,21,77,,32.46,2.75,0.5,0,0,0.3,36.01,0
,2020-01-31 13:17:00,2020-01-31 14:05:00,,8.78,,,35,90,,39.45,2.75,0.5,0,0,0.3,43,0
,2020-01-31 13:57:00,2020-01-31 14:13:00,,2.73,,,249,48,,16.63,2.75,0.5,0,0,0.3,20.18,0
,2020-01-31 13:25:22,2020-01-31 13:35:19,,1.45,,,205,122,,28.58,2.75,0,0,0,0.3,31.63,0
,2020-01-31 13:58:35,2020-01-31 14:07:33,,.98,,,205,205,,28.58,2.75,0,0,0,0.3,31.63,0
,2020-01-31 06:02:40,2020-01-31 06:33:10,,6.05,,,225,146,,29.06,2.75,0,0,0,0.3,32.11,0
,2020-01-31 06:08:49,2020-01-31 06:46:08,,13.36,,,131,25,,58.07,2.75,0,0,0,0.3,61.12,0
,2020-01-31 06:36:35,2020-01-31 07:24:50,,16.97,,,216,45,,52.38,2.75,0,0,6.12,0.3,61.55,0
,2020-01-31 06:15:57,2020-01-31 06:38:46,,9.16,,,89,125,,27.94,2.75,0,0,6.12,0.3,37.11,0
,2020-01-31 06:41:00,2020-01-31 07:17:00,,12.08,,,32,145,,34.92,2.75,0.5,0,6.12,0.3,44.59,0
,2020-01-31 06:09:00,2020-01-31 06:27:00,,9.19,,,83,231,,28.72,2.75,0.5,0,0,0.3,32.27,0
,2020-01-31 06:17:32,2020-01-31 07:05:58,,21.35,,,72,116,,47.58,2.75,0,0,6.12,0.3,56.75,0
,2020-01-31 06:00:00,2020-01-31 06:47:00,,19.41,,,215,67,,57.76,2.75,0.5,0,0,0.3,61.31,0
,2020-01-31 06:41:14,2020-01-31 07:00:47,,4.53,,,196,226,,25.21,2.75,0,0,0,0.3,28.26,0
,2020-01-31 06:32:00,2020-01-31 06:55:00,,6.38,,,159,145,,23.39,2.75,0.5,0,6.12,0.3,33.06,0
,2020-01-31 06:32:00,2020-01-31 07:31:00,,13.51,,,72,166,,39.49,2.75,0.5,0,0,0.3,43.04,0
,2020-01-31 06:04:00,2020-01-31 06:07:00,,.15,,,81,51,,30.66,2.75,0.5,0,0,0.3,34.21,0
,2020-01-31 06:31:20,2020-01-31 06:57:57,,8.04,,,116,145,,28.96,2.75,0,0,6.12,0.3,38.13,0
,2020-01-31 06:50:00,2020-01-31 07:17:00,,5.51,,,61,258,,32.17,2.75,0.5,0,0,0.3,35.72,0
,2020-01-31 06:06:57,2020-01-31 06:57:15,,19.76,,,191,261,,58.5,2.75,0,0,0,0.3,61.55,0
,2020-01-31 06:58:00,2020-01-31 07:28:00,,8.21,,,250,140,,25.15,2.75,0.5,0,6.12,0.3,34.82,0
,2020-01-31 06:37:00,2020-01-31 07:22:00,,12.56,,,91,100,,34.09,2.75,0.5,0,6.12,0.3,43.76,0
,2020-01-31 06:56:00,2020-01-31 07:17:00,,11.89,,,223,131,,39.66,2.75,0.5,0,0,0.3,43.21,0
,2020-01-31 06:51:52,2020-01-31 07:14:13,,5.65,,,124,198,,23.5,2.75,0,0,0,0.3,26.55,0
,2020-01-31 06:48:00,2020-01-31 07:54:00,,16.58,,,139,162,,45.79,2.75,0.5,0,6.12,0.3,55.46,0
,2020-01-31 21:21:00,2020-01-31 22:03:00,,13.24,,,163,9,,49.36,2.75,0.5,0,0,0.3,52.91,0
,2020-01-31 21:36:00,2020-01-31 21:47:00,,1.75,,,49,25,,18.65,2.75,0.5,0,0,0.3,22.2,0
,2020-01-31 21:37:00,2020-01-31 22:31:00,,10.02,,,163,257,,48.35,2.75,0.5,0,0,0.3,51.9,0
,2020-01-31 21:42:00,2020-01-31 22:12:00,,9.72,,,36,218,,32.56,2.75,0.5,0,0,0.3,36.11,0
,2020-01-31 21:43:00,2020-01-31 22:09:00,,8.21,,,198,215,,31.49,2.75,0.5,0,0,0.3,35.04,0
,2020-01-31 21:14:39,2020-01-31 21:18:38,,.41,,,143,143,,13.88,5.5,0.5,0,0,0.3,20.18,0
,2020-01-31 21:42:00,2020-01-31 22:00:00,,9.95,,,101,10,,45.65,2.75,0.5,0,0,0.3,49.2,0
,2020-01-31 21:48:00,2020-01-31 22:14:00,,3.41,,,255,225,,21.95,2.75,0.5,0,0,0.3,25.5,0
,2020-01-31 21:12:00,2020-01-31 21:45:00,,7.20,,,230,33,,29.38,2.75,0.5,0,0,0.3,32.93,0
,2020-01-31 21:37:00,2020-01-31 22:12:00,,6.50,,,230,256,,29.7,5.5,0.5,0,0,0.3,36,0
,2020-01-31 21:53:00,2020-01-31 22:19:00,,6.06,,,89,63,,30.13,2.75,0.5,0,0,0.3,33.68,0
,2020-01-31 21:46:00,2020-01-31 21:53:00,,.79,,,263,263,,26.08,2.75,0.5,0,0,0.3,29.63,0
,2020-01-31 21:35:12,2020-01-31 21:54:25,,4.78,,,119,75,,24.32,2.75,0,0,0,0.3,27.37,0
,2020-01-31 21:43:00,2020-01-31 22:14:00,,9.60,,,198,218,,31.49,2.75,0.5,0,0,0.3,35.04,0
,2020-01-31 21:34:00,2020-01-31 22:14:00,,12.50,,,100,159,,48.35,2.75,0.5,0,0,0.3,51.9,0
,2020-01-31 22:58:32,2020-01-31 23:18:55,,6.63,,,56,215,,36.62,2.75,0,0,0,0.3,39.67,0
,2020-01-31 22:58:54,2020-01-31 23:39:55,,20.98,,,140,219,,48.41,2.75,0,0,6.12,0.3,57.58,0
,2020-01-31 22:01:00,2020-01-31 22:19:00,,2.90,,,90,231,,21.95,2.75,0.5,0,0,0.3,25.5,0
,2020-01-31 22:13:00,2020-01-31 22:28:00,,4.67,,,121,92,,18.11,2.75,0.5,0,0,0.3,21.66,0
,2020-01-31 22:18:00,2020-01-31 22:41:00,,4.32,,,77,85,,17.83,8.25,0.5,0,0,0.3,26.88,0
,2020-01-31 22:53:00,2020-01-31 23:27:00,,11.13,,,188,216,,47.61,2.75,0.5,0,0,0.3,51.16,0
,2020-01-31 22:25:00,2020-01-31 22:53:00,,8.74,,,230,69,,34.99,2.75,0.5,0,0,0.3,38.54,0
,2020-01-31 22:41:00,2020-01-31 23:18:00,,8.84,,,186,69,,34.99,2.75,0.5,0,0,0.3,38.54,0
,2020-01-31 22:03:00,2020-01-31 22:28:00,,10.86,,,151,183,,48.35,2.75,0.5,0,0,0.3,51.9,0
,2020-01-31 22:53:47,2020-01-31 23:37:57,,8.70,,,48,225,,24.27,2.75,0,0,6.12,0.3,33.44,0
,2020-01-31 22:25:00,2020-01-31 22:51:00,,6.58,,,165,63,,23.33,2.75,0.5,0,0,0.3,26.88,0
,2020-01-31 22:28:57,2020-01-31 22:58:10,,9.62,,,113,85,,29.69,2.75,0,0,6.12,0.3,38.86,0
,2020-01-31 22:13:00,2020-01-31 23:10:00,,17.20,,,238,210,,68.83,2.75,0.5,0,6.12,0.3,78.5,0
,2020-01-31 22:21:13,2020-01-31 22:53:56,,3.19,,,100,148,,18.06,2.75,0,0,0,0.3,21.11,0
,2020-01-31 22:43:19,2020-01-31 23:14:48,,16.32,,,242,36,,48.96,2.75,0,0,6.12,0.3,58.13,0
,2020-01-31 22:04:00,2020-01-31 22:34:00,,2.56,,,137,232,,26.8,0,0.5,0,0,0.3,27.6,0
,2020-01-31 22:34:00,2020-01-31 22:48:00,,2.70,,,61,36,,19.56,2.75,0.5,0,0,0.3,23.11,0
,2020-01-31 22:13:00,2020-01-31 22:23:00,,1.60,,,37,177,,16.23,2.75,0.5,0,0,0.3,19.78,0
,2020-01-31 22:41:00,2020-01-31 23:17:00,,16.67,,,48,64,,45.66,5.5,0.5,0,6.12,0.3,58.08,0
,2020-01-31 22:51:00,2020-01-31 23:22:00,,3.24,,,237,234,,17.59,2.75,0.5,0,0,0.3,21.14,0
,2020-01-31 22:10:00,2020-01-31 23:26:00,,22.13,,,259,45,,46.67,2.75,0.5,0,12.24,0.3,62.46,0
,2020-01-31 22:50:07,2020-01-31 23:17:57,,10.51,,,137,169,,48.85,2.75,0,0,0,0.3,51.9,0
,2020-01-31 22:25:53,2020-01-31 22:48:32,,5.49,,,50,42,,27.17,2.75,0,0,0,0.3,30.22,0
,2020-01-31 22:44:00,2020-01-31 23:06:00,,11.60,,,179,205,,54.56,2.75,0.5,0,0,0.3,58.11,0
